Timestamp,Trip_ID,Driver_ID,Speed_kmh,Acceleration_ms2,Slope_%,Distance_Travelled_km,Vehicle_Weight_kg,Payload_kg,Battery_Temperature_C,Weather_Condition,Traffic_Condition,Driving_Mode,Road_Type,Wind_Speed_mps,Tire_Pressure_PSI,GPS_Elevation_m,State_of_Charge_pct,Motor_RPM,Motor_Torque_Nm,Motor_Efficiency,Battery_Voltage_V,Battery_Current_A,Regen_Energy_kWh,Theoretical_Power_Demand,Theoretical_Energy_kWh,Energy_Consumption_kWh
2025-01-01 11:20:00,trip_3,Driver_3,46.96,-0.395,0.25,0.772,1700,0,25.93,Clear,Moderate,Normal,Urban,3.36,30.5,1843.5,46.74,3208.0,-12.0,0.949,345.5,-0.9,0.0051,-4.3974,0.0,0.006
2025-01-01 11:20:30,trip_3,Driver_15,51.4,-0.573,2.24,0.88,1500,0,24.28,Clear,Free,Normal,Urban,3.46,34.6,1863.2,46.74,3512.0,-8.8,0.942,349.0,-1.1,0.0066,-3.5076,0.0,0.0
2025-01-01 11:26:00,trip_4,Driver_11,17.97,1.322,0.18,0.284,1500,0,34.95,Cloudy,Moderate,Eco,Urban,1.87,34.1,1863.7,80.62,1228.0,87.0,0.902,363.1,30.8,0.0,12.1557,0.2075,0.2096
2025-01-01 11:26:30,trip_4,Driver_12,45.22,-0.475,2.53,0.752,1800,100,29.49,Fog,Moderate,Normal,Urban,2.75,32.5,1882.7,80.62,3090.0,-3.4,0.95,357.2,-0.3,0.0018,-1.1896,0.0,0.0206
2025-01-01 11:27:00,trip_4,Driver_5,52.82,-1.247,2.62,0.905,1600,0,23.06,Rain,Free,Normal,Urban,2.53,31.4,1906.4,80.62,3609.0,-48.9,0.938,354.7,-13.0,0.079,-20.1073,0.0,0.0
2025-01-01 11:27:30,trip_4,Driver_12,67.69,-1.502,0.9,1.123,1500,200,28.79,Clear,Free,Normal,Urban,2.78,33.4,1916.6,80.62,4625.0,-78.0,0.881,358.3,-31.7,0.1884,-41.0541,0.0,0.0
2025-01-01 11:28:00,trip_4,Driver_12,28.32,1.228,-3.17,0.504,1700,100,23.66,Clear,Light,Eco,Urban,3.25,30.4,1900.6,80.08,1935.0,75.4,0.945,360.0,42.4,0.0,16.5965,0.319,0.3033
2025-01-01 11:28:30,trip_4,Driver_20,44.49,0.092,2.02,0.773,1600,0,33.32,Snow,Heavy,Normal,Urban,0.94,31.0,1916.2,79.75,3040.0,29.6,0.962,359.6,26.2,0.0,10.2357,0.1921,0.1812
2025-01-01 11:29:00,trip_4,Driver_14,28.78,1.01,0.05,0.498,1800,100,20.53,Rain,Free,Eco,Urban,0.07,32.6,1916.4,79.12,1966.0,86.7,0.95,357.0,50.0,0.0,19.4127,0.3628,0.3741
2025-01-01 11:29:30,trip_4,Driver_16,87.91,0.966,3.63,1.436,1900,0,16.87,Clear,Light,Sport,Hilly,1.84,35.6,1968.6,76.71,6006.0,117.8,0.836,354.6,209.0,0.0,80.5461,1.421,1.7232
2025-01-01 11:30:00,trip_4,Driver_19,54.03,-1.974,4.31,0.89,1700,150,28.59,Cloudy,Heavy,Normal,Hilly,3.36,30.8,6.9,76.71,3692.0,-97.3,0.935,357.1,-41.6,0.2447,-40.8884,0.0,0.0
2025-01-01 11:30:30,trip_4,Driver_4,80.05,1.472,5.74,1.356,1800,0,30.74,Cloudy,Free,Sport,Hilly,0.6,31.8,84.8,73.77,5469.0,160.3,0.873,355.8,258.0,0.0,99.771,1.8253,2.1118
2025-01-01 11:31:00,trip_4,Driver_20,53.03,1.707,0.87,0.845,1500,50,24.86,Clear,Free,Normal,Urban,3.4,30.0,92.1,72.25,3623.0,120.2,0.978,355.9,128.1,0.0,49.5532,0.8528,0.8913
2025-01-01 11:31:30,trip_4,Driver_8,48.95,-0.803,0.31,0.82,1900,50,24.86,Rain,Moderate,Normal,Urban,2.87,33.7,94.7,72.25,3344.0,-44.4,0.946,351.7,-7.1,0.0418,-16.909,0.0,0.0
2025-01-01 11:32:00,trip_4,Driver_13,45.05,-0.999,0.91,0.779,1500,0,23.84,Fog,Light,Normal,Urban,2.24,30.1,101.7,72.25,3078.0,-41.9,0.95,354.7,-7.6,0.0466,-14.689,0.0,0.0
2025-01-01 11:32:30,trip_4,Driver_19,30.55,-0.132,1.72,0.522,1700,0,20.12,Clear,Light,Normal,Urban,4.53,33.4,110.7,72.16,2087.0,13.3,0.93,355.0,8.2,0.0,3.1541,0.0582,0.1146
2025-01-01 11:33:00,trip_4,Driver_9,5.05,-0.946,-1.17,0.085,1800,50,20.25,Clear,Moderate,Eco,Urban,2.44,31.2,109.7,72.16,500.0,-45.3,0.824,353.6,-1.3,0.0077,-2.5759,0.0,0.0
2025-01-01 11:33:30,trip_4,Driver_3,79.92,-0.728,-1.88,1.296,1900,0,26.13,Rain,Light,Normal,Urban,3.5,34.5,85.4,72.16,5460.0,-48.6,0.826,354.6,-11.4,0.0656,-30.2275,0.0,0.0
2025-01-01 11:34:00,trip_4,Driver_17,47.84,-0.813,-2.03,0.802,1700,100,21.17,Clear,Moderate,Normal,Urban,3.15,30.0,69.1,72.16,3269.0,-57.6,0.948,354.5,-9.1,0.0541,-21.4474,0.0,0.0
2025-01-01 11:34:30,trip_4,Driver_12,47.48,-0.323,1.41,0.807,1500,0,15.87,Fog,Free,Normal,Urban,3.5,31.6,80.5,72.15,3244.0,0.6,0.948,349.5,-0.0,0.0,0.2111,0.0039,0.0124
2025-01-01 11:35:00,trip_4,Driver_3,23.47,2.396,-1.42,0.409,1800,0,21.91,Clear,Light,Eco,Urban,4.03,31.5,74.7,71.21,1604.0,168.6,0.945,356.4,79.5,0.0,30.7852,0.5794,0.6268
2025-01-01 11:35:30,trip_4,Driver_3,31.58,-0.803,3.85,0.501,1700,50,24.0,Clear,Moderate,Normal,Hilly,1.86,33.8,93.9,71.21,2158.0,-17.7,0.929,354.5,-1.8,0.0101,-4.3483,0.0,0.0001
2025-01-01 11:36:00,trip_4,Driver_6,17.08,-0.285,-1.9,0.296,1900,150,24.44,Clear,Moderate,Eco,Urban,3.77,31.5,88.3,71.21,1167.0,-25.4,0.867,361.0,-0.5,0.0031,-3.3803,0.0,0.0
2025-01-01 11:36:30,trip_4,Driver_13,21.61,-0.94,0.62,0.387,1700,100,26.73,Fog,Moderate,Eco,Urban,2.66,30.0,90.7,71.21,1476.0,-50.6,0.888,355.6,-4.1,0.0261,-8.5013,0.0,0.0
2025-01-01 11:37:00,trip_4,Driver_11,49.56,-0.417,1.46,0.835,1500,0,19.66,Cloudy,Heavy,Normal,Urban,1.55,35.4,102.9,71.21,3386.0,-4.4,0.945,348.7,-0.4,0.0023,-1.6843,0.0,0.0
2025-01-01 11:37:30,trip_4,Driver_10,58.66,0.034,0.46,0.953,1800,0,26.22,Clear,Light,Normal,Urban,2.15,33.0,107.3,70.93,4008.0,20.0,0.928,356.5,23.6,0.0,9.1349,0.1603,0.1787
2025-01-01 11:38:00,trip_4,Driver_8,21.43,-0.451,-1.42,0.364,1800,100,25.69,Clear,Free,Eco,Urban,2.67,35.9,102.1,70.93,1464.0,-32.1,0.887,355.2,-1.3,0.0078,-5.3544,0.0,0.0
2025-01-01 11:38:30,trip_4,Driver_20,69.62,0.856,3.41,1.148,1900,100,24.64,Fog,Free,Normal,Hilly,4.07,35.1,141.3,69.2,4757.0,109.8,0.91,353.4,154.7,0.0,59.4371,1.0585,1.1608
2025-01-01 11:39:00,trip_4,Driver_15,72.12,-0.966,-1.08,1.195,1600,50,33.02,Cloudy,Standstill,Normal,Urban,1.41,34.7,128.4,69.2,4928.0,-52.9,0.86,356.2,-14.8,0.0874,-29.6572,0.0,0.0
2025-01-01 11:39:30,trip_4,Driver_7,40.57,-3.0,-1.18,0.708,1800,100,31.63,Snow,Free,Normal,Urban,3.18,32.6,120.0,69.2,2772.0,-200.0,0.948,355.9,-106.2,0.6596,-50.0,0.0,0.0
2025-01-01 11:40:00,trip_4,Driver_19,63.06,0.407,2.03,1.031,1500,50,15.62,Clear,Free,Normal,Urban,3.06,32.1,140.9,68.53,4309.0,50.2,0.921,349.2,64.9,0.0,24.6156,0.4346,0.5205
2025-01-01 11:40:30,trip_4,Driver_9,57.1,-0.792,-1.33,0.932,1500,100,21.2,Fog,Light,Normal,Urban,0.97,32.9,128.5,68.53,3901.0,-44.2,0.926,353.9,-8.1,0.0468,-19.615,0.0,0.0028
2025-01-01 11:41:00,trip_4,Driver_20,27.88,0.867,1.63,0.454,1700,50,23.08,Clear,Light,Eco,Urban,4.13,33.5,135.9,68.06,1905.0,80.7,0.945,352.0,45.7,0.0,17.501,0.3078,0.324
2025-01-01 11:41:30,trip_4,Driver_1,30.1,-0.289,1.42,0.519,1600,0,23.22,Clear,Moderate,Normal,Urban,0.4,30.3,143.3,68.05,2057.0,0.9,0.924,354.5,-0.0,0.0,0.2221,0.0041,0.0248
2025-01-01 11:42:00,trip_4,Driver_16,41.95,1.244,-0.31,0.707,1800,0,18.11,Clear,Heavy,Normal,Urban,2.42,32.2,141.1,67.13,2866.0,97.3,0.98,352.6,82.8,0.0,31.726,0.5775,0.5704
2025-01-01 11:42:30,trip_4,Driver_4,74.32,-0.548,-0.39,1.232,1800,200,22.85,Clear,Standstill,Normal,Urban,2.17,34.8,136.3,67.13,5078.0,-27.3,0.85,354.4,-4.5,0.0264,-15.7998,0.0,0.0
2025-01-01 11:43:00,trip_4,Driver_7,59.69,1.004,2.38,1.012,1500,0,25.66,Fog,Light,Normal,Urban,4.01,33.0,160.4,65.81,4078.0,85.0,0.947,354.1,102.5,0.0,39.4526,0.7224,0.7728
2025-01-01 11:43:30,trip_4,Driver_13,83.07,1.359,-0.87,1.386,1600,50,19.51,Fog,Free,Sport,Urban,2.2,33.7,148.3,63.92,5676.0,99.5,0.848,349.2,169.3,0.0,64.2551,1.1578,1.3418
2025-01-01 11:44:00,trip_4,Driver_9,70.44,-0.393,-0.11,1.161,1600,150,20.95,Clear,Light,Normal,Urban,1.54,35.1,147.1,63.92,4813.0,-11.4,0.868,349.9,-1.3,0.0075,-6.2254,0.0,0.022
2025-01-01 11:44:30,trip_4,Driver_7,55.33,1.114,-1.58,0.918,1500,0,23.35,Clear,Light,Normal,Urban,1.51,32.1,132.6,63.06,3780.0,68.2,0.957,353.4,76.4,0.0,29.3312,0.5256,0.5456
2025-01-01 11:45:00,trip_4,Driver_11,46.74,-1.134,2.93,0.824,1600,50,23.44,Fog,Moderate,Normal,Urban,3.19,35.5,156.7,63.06,3193.0,-42.1,0.949,353.0,-9.1,0.0566,-15.3186,0.0,0.0
2025-01-01 11:45:30,trip_4,Driver_4,52.54,-1.821,-1.85,0.884,1700,100,31.07,Clear,Light,Normal,Urban,1.11,35.2,140.4,63.06,3590.0,-126.3,0.939,355.1,-48.7,0.291,-50.0,0.0,0.0
2025-01-01 11:46:00,trip_4,Driver_16,45.85,-0.381,0.99,0.741,1800,150,28.6,Cloudy,Light,Normal,Urban,4.43,31.5,147.7,63.06,3133.0,-7.8,0.949,359.1,-0.5,0.0029,-2.774,0.0,0.0218
2025-01-01 11:46:30,trip_4,Driver_6,45.52,0.808,3.88,0.768,1800,0,25.64,Fog,Free,Normal,Hilly,1.59,30.1,177.5,61.92,3110.0,95.9,0.98,353.0,88.4,0.0,33.9339,0.6183,0.6411
2025-01-01 11:47:00,trip_4,Driver_18,54.62,0.355,0.21,0.9,1500,200,30.18,Rain,Light,Normal,Urban,0.8,35.6,179.4,61.45,3732.0,38.2,0.949,355.1,42.0,0.0,16.2066,0.2884,0.2933
2025-01-01 11:47:30,trip_4,Driver_20,70.94,-1.472,0.8,1.196,1800,50,22.14,Cloudy,Standstill,Normal,Urban,4.14,31.8,188.9,61.45,4847.0,-83.4,0.866,351.9,-35.4,0.21,-45.9902,0.0,0.0
2025-01-01 11:48:00,trip_4,Driver_17,50.52,0.598,1.15,0.834,1900,0,26.08,Snow,Light,Normal,Urban,3.65,33.7,198.5,60.7,3452.0,66.4,0.969,352.4,68.1,0.0,26.0922,0.4652,0.4761
2025-01-01 11:48:30,trip_4,Driver_19,46.87,-0.883,0.84,0.805,1900,50,23.93,Clear,Free,Normal,Urban,2.19,35.6,205.3,60.7,3202.0,-46.8,0.949,348.1,-8.0,0.0478,-17.0524,0.0,0.0
2025-01-01 11:49:00,trip_4,Driver_18,32.81,0.038,0.47,0.552,1800,150,31.94,Clear,Moderate,Normal,Urban,3.47,30.3,207.9,60.56,2242.0,18.8,0.94,353.5,12.5,0.0,4.8034,0.0873,0.093
2025-01-01 11:49:30,trip_4,Driver_4,34.94,0.048,2.97,0.539,1700,0,24.98,Rain,Light,Normal,Urban,3.42,31.6,223.9,60.3,2387.0,33.6,0.952,347.8,24.1,0.0,9.1276,0.1521,0.1229
2025-01-01 11:50:00,trip_4,Driver_4,66.61,-0.276,0.48,1.125,1800,0,31.53,Rain,Light,Normal,Urban,2.54,33.5,229.3,60.3,4551.0,-0.3,0.886,356.1,-0.0,0.0,-0.1471,0.0,0.0407
2025-01-01 11:50:30,trip_4,Driver_9,69.48,-0.282,1.15,1.154,1700,50,22.94,Rain,Light,Normal,Urban,1.46,34.2,242.6,60.23,4747.0,4.4,0.874,349.9,-0.4,0.0023,2.3828,0.0427,0.0413
2025-01-01 11:51:00,trip_4,Driver_12,39.4,0.954,2.2,0.644,1900,200,27.03,Clear,Light,Normal,Urban,2.86,32.0,256.7,59.19,2692.0,109.3,0.98,353.7,87.1,0.0,33.4803,0.591,0.6151
2025-01-01 11:51:30,trip_4,Driver_3,47.67,-0.29,-0.9,0.827,1500,150,23.77,Clear,Heavy,Normal,Urban,2.31,30.7,249.3,59.19,3257.0,-12.0,0.948,349.1,-0.7,0.0042,-4.4583,0.0,0.0
2025-01-01 11:52:00,trip_4,Driver_10,0.0,-2.598,2.89,0.01,1700,0,23.37,Clear,Light,Eco,Urban,1.25,33.1,249.6,59.19,500.0,-0.0,0.824,350.0,-0.0,0.0,-0.0,0.0,0.0
2025-01-01 11:52:30,trip_4,Driver_5,28.0,0.753,1.24,0.443,1800,0,26.41,Cloudy,Free,Eco,Urban,3.8,34.2,255.1,58.69,1913.0,72.4,0.942,350.8,41.3,0.0,15.7577,0.2693,0.2695
2025-01-01 11:53:00,trip_4,Driver_13,53.65,1.813,-3.15,0.876,1500,100,21.4,Clear,Free,Normal,Urban,2.82,31.8,227.5,57.47,3666.0,106.1,0.973,349.9,116.4,0.0,44.2657,0.7806,0.8355
2025-01-01 11:53:30,trip_4,Driver_15,43.66,2.399,4.05,0.764,1600,50,24.68,Fog,Light,Normal,Hilly,3.44,30.9,258.4,55.54,2983.0,190.9,0.98,353.4,168.7,0.0,64.8052,1.2247,1.2794
2025-01-01 11:54:00,trip_4,Driver_7,20.89,0.348,-3.1,0.328,1800,100,30.68,Clear,Moderate,Eco,Urban,5.15,35.8,248.3,55.48,1427.0,14.6,0.89,352.7,6.2,0.0,2.3771,0.0403,0.0383
2025-01-01 11:54:30,trip_4,Driver_15,53.27,1.505,-0.8,0.885,1800,0,20.05,Snow,Heavy,Normal,Urban,2.37,35.8,241.2,54.13,3640.0,113.4,0.976,348.2,124.2,0.0,46.9981,0.8433,0.8736
2025-01-01 11:55:00,trip_4,Driver_17,24.47,0.858,2.13,0.41,1600,150,26.66,Clear,Free,Eco,Urban,1.74,31.9,249.9,53.65,1672.0,83.2,0.931,349.6,41.7,0.0,15.8362,0.2866,0.3417
2025-01-01 11:55:30,trip_4,Driver_17,48.64,0.307,1.76,0.828,1700,150,22.6,Snow,Free,Normal,Urban,2.07,31.8,264.5,53.03,3323.0,47.9,0.965,347.9,47.9,0.0,18.1237,0.3332,0.3324
2025-01-01 11:56:00,trip_4,Driver_7,77.9,1.29,-1.62,1.302,1900,200,28.19,Clear,Free,Normal,Urban,2.45,30.4,243.4,50.94,5322.0,111.6,0.872,352.0,176.8,0.0,67.6351,1.2209,1.4415
2025-01-01 11:56:30,trip_4,Driver_13,70.88,-0.119,-1.16,1.157,1500,0,20.44,Clear,Free,Normal,Urban,2.25,35.9,230.0,50.92,4843.0,1.2,0.867,349.4,1.7,0.0,0.6398,0.0113,0.0027
2025-01-01 11:57:00,trip_4,Driver_2,67.56,0.626,0.63,1.13,1700,50,20.04,Clear,Light,Normal,Urban,2.16,31.3,237.1,49.91,4616.0,62.3,0.905,348.0,86.6,0.0,32.7405,0.5914,0.6691
2025-01-01 11:57:30,trip_4,Driver_12,64.37,1.579,0.91,1.086,1800,0,14.48,Cloudy,Free,Normal,Urban,5.24,31.8,247.0,47.75,4398.0,131.9,0.939,345.2,176.0,0.0,66.0484,1.2035,1.3001
2025-01-01 11:58:00,trip_4,Driver_2,34.82,0.682,1.15,0.581,1600,50,28.47,Clear,Moderate,Normal,Urban,4.55,35.3,253.7,47.24,2379.0,61.8,0.961,349.5,44.1,0.0,16.7417,0.3017,0.3106
2025-01-01 11:58:30,trip_4,Driver_8,26.55,1.071,-0.18,0.437,1700,100,20.56,Rain,Heavy,Eco,Urban,0.86,34.7,252.9,46.74,1814.0,84.8,0.94,345.4,46.6,0.0,17.5004,0.3111,0.3378
2025-01-01 11:59:00,trip_4,Driver_3,51.78,1.327,-2.46,0.861,1900,0,20.42,Cloudy,Light,Normal,Urban,4.57,34.4,231.7,45.65,3538.0,94.2,0.974,347.3,100.5,0.0,37.9429,0.6814,0.6993
2025-01-01 11:59:30,trip_4,Driver_20,93.89,-1.783,1.9,1.574,1700,150,30.5,Clear,Heavy,Sport,Urban,1.94,30.3,261.6,45.65,6415.0,-93.3,0.781,354.3,-63.1,0.3748,-50.0,0.0,0.0
2025-01-01 12:00:00,trip_4,Driver_13,5.84,0.106,-0.0,0.111,1900,150,19.22,Clear,Free,Eco,Urban,4.11,33.6,261.6,45.62,500.0,16.1,0.83,346.9,2.4,0.0,0.917,0.0188,0.0
2025-01-01 12:00:30,trip_4,Driver_4,59.7,-0.675,2.89,1.005,1600,0,25.31,Rain,Free,Normal,Urban,2.04,30.1,290.6,45.62,4079.0,-10.8,0.916,350.8,-1.8,0.0106,-5.027,0.0,0.0218
2025-01-01 12:01:00,trip_4,Driver_16,42.96,2.0,1.08,0.703,1500,0,21.24,Clear,Moderate,Normal,Urban,1.23,32.7,298.2,44.3,2935.0,133.5,0.98,346.2,118.5,0.0,44.5918,0.7881,0.8045
2025-01-01 12:01:30,trip_4,Driver_3,28.89,0.843,1.0,0.48,1800,0,27.4,Clear,Light,Eco,Urban,1.93,33.6,303.0,43.76,1974.0,77.1,0.947,347.1,45.9,0.0,17.316,0.3107,0.3559
2025-01-01 12:02:00,trip_4,Driver_18,65.39,-1.297,2.76,1.062,1800,100,17.1,Snow,Heavy,Normal,Urban,1.57,30.4,332.3,43.76,4468.0,-59.6,0.892,346.4,-20.9,0.1176,-30.3217,0.0,0.0
2025-01-01 12:02:30,trip_4,Driver_20,30.03,0.563,-1.73,0.537,1600,0,21.59,Clear,Light,Normal,Urban,0.97,33.2,323.0,43.47,2052.0,34.7,0.937,344.5,21.6,0.0,8.0981,0.1564,0.1347
2025-01-01 12:03:00,trip_4,Driver_2,40.6,-1.474,-4.11,0.671,1600,0,29.26,Clear,Moderate,Normal,Urban,0.46,30.8,295.5,43.47,2774.0,-105.4,0.948,347.8,-26.0,0.1495,-33.291,0.0,0.0
2025-01-01 12:03:30,trip_4,Driver_14,10.75,1.535,0.87,0.196,1500,50,33.45,Clear,Moderate,Eco,Urban,2.64,35.8,297.2,43.18,734.0,106.6,0.875,353.2,23.2,0.0,8.904,0.1753,0.1943
2025-01-01 12:04:00,trip_4,Driver_6,54.56,0.624,-0.17,0.894,1600,150,28.24,Clear,Free,Normal,Urban,1.83,30.7,295.7,42.45,3728.0,54.9,0.955,348.6,61.5,0.0,23.2961,0.4123,0.4361
2025-01-01 12:04:30,trip_4,Driver_10,72.35,-0.06,2.85,1.213,1700,0,28.87,Clear,Heavy,Normal,Urban,3.82,33.1,330.2,41.94,4943.0,30.6,0.871,349.0,45.4,0.0,17.2173,0.3118,0.3631
2025-01-01 12:05:00,trip_4,Driver_20,53.64,-0.689,-1.46,0.906,1500,0,25.66,Rain,Free,Normal,Urban,0.79,32.5,317.0,41.94,3665.0,-36.4,0.936,346.9,-5.5,0.0322,-15.174,0.0,0.0
2025-01-01 12:05:30,trip_4,Driver_12,49.53,-1.637,1.23,0.84,1600,100,27.93,Rain,Moderate,Normal,Urban,4.89,32.2,327.3,41.94,3384.0,-87.4,0.945,350.3,-28.9,0.1717,-33.6529,0.0,0.0
2025-01-01 12:06:00,trip_4,Driver_16,43.71,-0.461,2.64,0.705,1700,0,23.21,Fog,Free,Normal,Urban,2.81,30.4,345.9,41.94,2986.0,-1.3,0.95,346.3,-0.1,0.0006,-0.4393,0.0,0.0131
2025-01-01 12:06:30,trip_4,Driver_2,14.03,0.201,-0.74,0.213,1700,0,38.05,Clear,Heavy,Eco,Urban,3.81,31.2,344.4,41.88,959.0,18.4,0.86,353.5,5.2,0.0,2.0107,0.033,0.0464
2025-01-01 12:07:00,trip_4,Driver_9,26.28,-0.45,0.41,0.45,1800,0,25.74,Clear,Light,Eco,Urban,1.13,35.9,346.2,41.88,1796.0,-17.5,0.909,347.0,-0.9,0.0053,-3.5783,0.0,0.0
2025-01-01 12:07:30,trip_4,Driver_12,17.76,0.345,-1.11,0.32,1600,100,26.28,Clear,Moderate,Eco,Urban,1.22,35.6,342.7,41.77,1213.0,25.7,0.88,349.4,9.3,0.0,3.5471,0.069,0.0787
2025-01-01 12:08:00,trip_4,Driver_20,8.95,1.291,2.63,0.148,1900,0,28.25,Clear,Light,Eco,Urban,2.39,30.5,346.6,41.51,612.0,125.1,0.871,348.7,23.0,0.0,8.7148,0.1556,0.1472
2025-01-01 12:08:30,trip_4,Driver_7,43.49,-0.483,0.81,0.715,1700,0,37.39,Clear,Heavy,Normal,Urban,2.81,34.4,352.3,41.51,2971.0,-14.6,0.95,352.9,-1.2,0.007,-4.9406,0.0,0.0034
2025-01-01 12:09:00,trip_4,Driver_1,41.27,0.484,2.37,0.674,1900,0,24.2,Fog,Heavy,Normal,Urban,1.8,34.8,368.3,40.89,2820.0,65.8,0.974,347.9,55.8,0.0,21.1137,0.3724,0.3736
2025-01-01 12:09:30,trip_4,Driver_8,54.22,0.448,-2.55,0.877,1600,150,21.55,Clear,Heavy,Normal,Urban,3.83,30.6,346.0,40.56,3705.0,27.0,0.945,346.2,30.3,0.0,11.4018,0.1992,0.2212
2025-01-01 12:10:00,trip_4,Driver_20,11.05,-3.001,0.46,0.216,1700,0,21.22,Clear,Moderate,Eco,Urban,1.0,32.4,346.9,40.56,755.0,-185.2,0.839,344.9,-25.5,0.1719,-15.9177,0.0,0.0
2025-01-01 12:10:30,trip_4,Driver_6,39.99,-2.133,2.16,0.687,1900,0,23.58,Cloudy,Light,Normal,Urban,2.16,31.2,361.8,40.56,2732.0,-128.9,0.948,349.1,-45.1,0.2705,-40.0897,0.0,0.0
2025-01-01 12:11:00,trip_4,Driver_19,58.69,-1.926,-0.25,0.989,1900,0,25.78,Clear,Free,Normal,Urban,2.18,33.8,359.3,40.56,4010.0,-128.8,0.92,350.9,-59.4,0.3512,-50.0,0.0,0.0
2025-01-01 12:11:30,trip_4,Driver_13,67.48,1.398,0.02,1.129,1500,150,23.94,Fog,Light,Normal,Urban,2.71,30.3,359.5,38.9,4611.0,104.7,0.918,347.3,145.5,0.0,54.935,0.9926,1.108
2025-01-01 12:12:00,trip_4,Driver_17,12.92,2.072,0.28,0.201,1800,100,21.16,Clear,Free,Eco,Urban,0.3,30.2,360.1,38.38,883.0,165.9,0.896,343.7,44.6,0.0,16.6721,0.2801,0.2963
2025-01-01 12:12:30,trip_4,Driver_13,21.64,0.434,-1.72,0.348,1900,0,23.13,Rain,Free,Eco,Urban,6.17,35.8,354.1,38.23,1479.0,31.0,0.9,346.2,13.9,0.0,5.2164,0.0906,0.1243
2025-01-01 12:13:00,trip_4,Driver_6,40.9,0.533,0.89,0.707,1500,100,28.49,Rain,Light,Normal,Urban,5.25,32.7,360.4,37.73,2794.0,49.7,0.968,347.6,41.9,0.0,15.8148,0.2952,0.312
2025-01-01 12:13:30,trip_4,Driver_15,32.89,0.141,0.0,0.531,1900,50,24.57,Cloudy,Moderate,Normal,Urban,2.11,32.2,360.4,37.55,2247.0,23.1,0.942,345.1,15.8,0.0,5.9185,0.1032,0.1293
2025-01-01 12:14:00,trip_4,Driver_2,21.94,0.287,2.77,0.371,1600,0,34.62,Clear,Free,Eco,Urban,4.87,35.4,370.7,37.32,1499.0,44.4,0.907,350.9,19.9,0.0,7.5805,0.1384,0.1556
2025-01-01 12:14:30,trip_4,Driver_2,33.32,-0.482,-1.81,0.554,1900,150,22.43,Clear,Moderate,Normal,Urban,1.92,31.9,360.7,37.32,2277.0,-39.4,0.934,350.8,-2.6,0.0152,-10.2157,0.0,0.0
2025-01-01 12:15:00,trip_4,Driver_9,25.74,1.246,0.99,0.449,1700,0,27.58,Clear,Free,Eco,Urban,2.15,30.4,365.1,36.73,1759.0,99.1,0.941,344.8,53.0,0.0,19.8515,0.374,0.4004
2025-01-01 12:15:30,trip_4,Driver_11,52.94,-0.205,4.46,0.867,1600,0,25.16,Clear,Moderate,Normal,Hilly,3.93,31.7,403.8,36.4,3617.0,27.0,0.949,346.2,-1.2,0.0068,11.1075,0.1965,0.1723
2025-01-01 12:16:00,trip_4,Driver_16,26.43,-0.904,3.38,0.426,1600,100,27.36,Cloudy,Free,Eco,Hilly,1.85,33.2,418.2,36.4,1806.0,-27.2,0.909,345.7,-2.7,0.015,-5.5973,0.0,0.0281
2025-01-01 12:16:30,trip_4,Driver_9,81.41,0.836,-1.22,1.375,1700,150,28.03,Rain,Free,Sport,Urban,1.62,33.0,401.4,35.09,5562.0,70.1,0.846,347.7,117.5,0.0,44.4002,0.8099,0.9853
2025-01-01 12:17:00,trip_4,Driver_10,27.48,-0.815,-2.7,0.461,1500,0,23.86,Clear,Free,Eco,Urban,1.95,34.7,388.9,35.09,1878.0,-53.4,0.914,345.2,-5.0,0.029,-11.4103,0.0,0.0
2025-01-01 12:17:30,trip_4,Driver_15,55.29,-0.552,3.53,0.957,1700,50,16.27,Clear,Heavy,Normal,Hilly,2.88,30.4,422.7,35.09,3778.0,-0.3,0.932,345.8,-0.0,0.0,-0.111,0.0,0.0036
2025-01-01 12:18:00,trip_4,Driver_6,35.47,-1.17,1.96,0.59,1800,0,21.68,Clear,Light,Normal,Urban,3.26,35.6,434.3,35.09,2423.0,-56.5,0.94,346.6,-9.7,0.0559,-15.5876,0.0,0.0
2025-01-01 12:18:30,trip_4,Driver_17,19.02,-0.047,-0.74,0.327,1800,100,40.78,Clear,Heavy,Eco,Urban,1.55,35.3,431.9,35.08,1300.0,2.5,0.877,352.9,1.0,0.0,0.3661,0.0068,0.0
2025-01-01 12:19:00,trip_4,Driver_13,73.62,-0.415,1.33,1.223,1900,50,23.63,Rain,Light,Normal,Urban,3.47,33.3,448.1,35.08,5030.0,-3.8,0.853,349.7,-0.5,0.0029,-2.158,0.0,0.009
2025-01-01 12:19:30,trip_4,Driver_6,52.98,-1.084,1.86,0.852,1900,0,29.21,Clear,Light,Normal,Urban,3.27,33.3,464.0,35.08,3620.0,-52.2,0.938,346.2,-12.4,0.069,-21.5144,0.0,0.0
2025-01-01 12:20:00,trip_4,Driver_2,60.29,-0.437,1.11,0.981,1700,0,24.54,Clear,Light,Normal,Urban,2.83,32.3,474.9,35.08,4119.0,-7.5,0.914,345.6,-0.8,0.0045,-3.5146,0.0,0.0
2025-01-01 12:20:30,trip_4,Driver_17,33.9,-1.954,2.45,0.569,1800,100,21.26,Rain,Free,Normal,Urban,2.16,35.9,488.8,35.08,2316.0,-114.2,0.936,343.7,-31.5,0.1817,-30.096,0.0,0.0
